Customer_ID,Name,Age,Gender,State,City,Income,Income_Group,Education,Profession,Marital_Status,Family_Size,Spending_Score,Last_Purchase_Date,Total_Transactions,Total_Spent,Recency,Frequency,Preferred_Category,Mobile_App_Usage (mins/day),Website_Activity (mins/day),Customer_Lifetime_Value
cff9ecee,Darika Radhakrishnan,40,Female,Delhi NCR,Noida,4184604,High Income,Diploma,Government Employee,Single,8,12,2024-09-07,469,211050,17,35,Luxury Goods,116,100,21658.77
1d09ae1a,Ojasvi Mitter,25,Female,Delhi NCR,New Delhi,4300011,High Income,Postgraduate,Student,Married,2,72,2023-11-22,86,25026,85,45,Clothing,14,2,8888.23
dff2966e,Nilima Shroff,56,Female,Uttar Pradesh,Kanpur,675612,Middle Income,Undergraduate,Homemaker,Single,8,70,2023-12-19,402,118992,33,25,Luxury Goods,103,24,56830.96
69d73876,Manan Naik,43,Male,West Bengal,Howrah,2387287,High Income,Others,Student,Divorced,8,12,2023-11-21,50,34300,354,18,Groceries,14,4,8567.86
52c97823,Mitesh Ahluwalia,21,Other,Maharashtra,Nagpur,2729990,High Income,Undergraduate,IT Professional,Married,7,94,2024-03-02,437,419957,137,28,Groceries,114,120,147722.17
c0797701,Nakul Sarin,66,Other,Uttar Pradesh,Varanasi,215052,Low Income,Diploma,IT Professional,Married,2,10,2024-08-13,462,174636,149,23,Luxury Goods,94,112,26021.14
c243c4af,Jason Arya,22,Other,Karnataka,Mangaluru,219029,Low Income,Postgraduate,Government Employee,Divorced,6,77,2024-05-17,268,213864,55,8,Travel,48,60,46428.67
cd7bf508,Yasti Sekhon,24,Other,Maharashtra,Nashik,1218290,High Income,Others,IT Professional,Single,5,2,2024-09-12,181,60092,272,1,Food & Beverages,20,67,20115.91
3ac2b6ae,Yashodhara Guha,67,Female,Karnataka,Hubli-Dharwad,219175,Low Income,Diploma,IT Professional,Single,3,90,2024-04-06,54,23922,284,25,Food & Beverages,87,90,4530.15
cd5cadfc,Nidhi Buch,58,Male,Delhi NCR,New Delhi,274912,Low Income,Postgraduate,Business Owner,Married,8,42,2024-11-16,337,46506,314,36,Education,88,27,14109.63
2882d4aa,Dalbir Guha,59,Other,Rajasthan,Kota,244808,Low Income,Undergraduate,Student,Single,7,91,2024-08-12,281,80366,135,13,Technology,105,102,13353.22
163b17f6,Ayushman Bandi,54,Other,Rajasthan,Jodhpur,583675,Middle Income,Others,Government Employee,Divorced,6,25,2024-09-08,52,13676,328,48,Electronics,31,72,6123.2
4443c778,Rachit Bhardwaj,69,Other,Maharashtra,Nashik,278032,Low Income,Others,Homemaker,Married,4,81,2023-11-24,140,125720,311,19,Food & Beverages,28,102,51337.41
6ec6d790,Zilmil Majumdar,39,Male,Rajasthan,Jodhpur,937453,Middle Income,Others,Business Owner,Divorced,7,80,2024-04-02,413,369222,252,37,Healthcare,6,39,182138.37
a3acf602,Om Ramachandran,51,Male,Uttar Pradesh,Agra,962530,Middle Income,Others,Business Owner,Divorced,3,42,2024-03-15,417,250617,93,48,Clothing,98,87,73958.69
9320a000,Rachit Butala,61,Female,Punjab,Ludhiana,197723,Low Income,Others,Government Employee,Married,8,59,2024-09-28,55,47685,151,39,Groceries,25,97,12540.91
8d685d98,Chaitaly Sawhney,47,Male,Rajasthan,Udaipur,317685,Middle Income,Diploma,Business Owner,Married,6,21,2024-01-23,309,101352,94,31,Luxury Goods,7,60,45888.38
c1b80459,Amrita Sodhi,21,Other,Tamil Nadu,Trichy,1441876,High Income,Others,Government Employee,Single,3,63,2024-06-29,18,7074,115,27,Luxury Goods,88,33,2017.43
68b295aa,Amrita Devan,49,Female,Maharashtra,Nashik,826366,Middle Income,Undergraduate,Business Owner,Single,2,79,2024-05-13,45,5985,174,38,Clothing,47,27,2928.42
825299f4,Divya Pai,36,Male,Rajasthan,Jodhpur,300006,Middle Income,Others,Government Employee,Married,7,9,2024-02-12,306,184518,317,16,Healthcare,82,92,88643.0
3ddac46a,Daksha Agarwal,70,Other,Uttar Pradesh,Kanpur,717416,Middle Income,Others,IT Professional,Divorced,1,6,2024-06-22,285,261630,95,16,Technology,51,70,43750.34
0a4b9620,Lavanya Barad,35,Other,Maharashtra,Pune,170033,Low Income,Others,Government Employee,Single,2,31,2024-04-17,484,339768,8,29,Technology,102,60,163220.04
2eea712a,Yadavi Merchant,42,Other,Tamil Nadu,Coimbatore,620642,Middle Income,Postgraduate,Student,Married,6,80,2024-03-23,174,86304,13,29,Technology,80,10,30971.8
eb81825c,Gayathri Dar,36,Other,Punjab,Ludhiana,390411,Middle Income,Diploma,IT Professional,Married,7,50,2024-05-20,180,88920,203,25,Groceries,52,49,32372.56
57a2a659,Yashoda Kurian,57,Other,Kerala,Thrissur,3180845,High Income,Undergraduate,Business Owner,Divorced,3,1,2024-09-25,292,145416,82,29,Luxury Goods,34,4,31764.02
661fd3b6,Isha Sastry,39,Male,Tamil Nadu,Chennai,219671,Low Income,Postgraduate,Government Employee,Divorced,7,60,2024-10-10,176,154880,238,46,Groceries,104,42,36874.63
9cc9e5cc,Ira Bala,69,Male,Maharashtra,Nagpur,741149,Middle Income,Postgraduate,Government Employee,Single,3,34,2024-02-05,372,110856,168,10,Technology,64,119,17117.56
41bb0982,Urvashi Sunder,54,Female,Rajasthan,Jodhpur,1424840,High Income,Diploma,Government Employee,Single,2,57,2024-08-27,389,209671,52,48,Luxury Goods,79,10,88247.09
6370e873,Udyati Goel,56,Female,Tamil Nadu,Madurai,144363,Low Income,Postgraduate,IT Professional,Married,4,92,2024-09-30,382,241042,152,33,Travel,51,78,99341.93
b9031489,Mitali Jhaveri,30,Male,Tamil Nadu,Coimbatore,2669525,High Income,Others,Government Employee,Married,2,39,2024-09-03,135,131355,314,37,Healthcare,66,104,28764.32
68452ba3,Kala Garde,48,Female,Karnataka,Bengaluru,269936,Low Income,Undergraduate,Homemaker,Single,3,46,2024-04-18,382,82512,313,11,Electronics,58,84,32139.88
02aec6ef,Maanas Chandran,24,Other,Uttar Pradesh,Agra,138977,Low Income,Others,Government Employee,Single,6,62,2024-01-24,314,187772,37,19,Luxury Goods,57,49,52349.57
25f4a318,Lila Sane,41,Male,Delhi NCR,Ghaziabad,1621811,High Income,Others,IT Professional,Married,3,1,2024-10-04,160,24640,15,5,Electronics,119,97,5258.32
9b08224f,Jeremiah Shankar,43,Female,Delhi NCR,Noida,1268552,High Income,Postgraduate,Business Owner,Single,2,95,2024-02-03,480,121440,11,25,Travel,53,103,48373.88
629e5e51,Henry Rajagopalan,36,Other,Delhi NCR,Ghaziabad,4452099,High Income,Others,Homemaker,Married,1,69,2024-08-17,233,209700,249,14,Luxury Goods,30,35,74296.4
7dba7b13,Benjamin Nayak,40,Female,Tamil Nadu,Madurai,4617140,High Income,Undergraduate,Government Employee,Single,3,99,2024-03-18,151,27180,144,19,Luxury Goods,18,62,3204.35
1eea04c2,Netra Raman,35,Male,Delhi NCR,Gurugram,174220,Low Income,Diploma,Business Owner,Single,6,17,2024-01-02,121,108658,79,34,Travel,102,69,33640.85
35e887a6,Aditya Divan,21,Male,Kerala,Kochi,767409,Middle Income,Undergraduate,Homemaker,Divorced,3,51,2024-09-04,81,66825,135,48,Healthcare,12,1,29713.45
117a7b58,Siddharth Mutti,29,Female,Delhi NCR,Noida,1000837,Middle Income,Others,Business Owner,Single,2,78,2024-03-13,160,67840,203,35,Education,10,35,12175.22
361ce3d0,Madhavi Sura,37,Female,Punjab,Amritsar,142043,Low Income,Others,Student,Divorced,4,45,2024-02-15,338,197054,363,15,Healthcare,84,38,83330.96
3610a564,Ethan Ghose,51,Other,Gujarat,Rajkot,1479791,High Income,Undergraduate,Government Employee,Single,2,79,2024-06-10,230,23690,261,44,Entertainment,56,101,8372.58
d7b59f9f,Finn Ravi,49,Male,Tamil Nadu,Chennai,4646036,High Income,Postgraduate,Government Employee,Married,7,83,2024-08-14,326,58028,306,31,Food & Beverages,110,118,18057.46
366de630,Kalpit Khatri,30,Female,Karnataka,Hubli-Dharwad,160527,Low Income,Undergraduate,Homemaker,Divorced,1,13,2024-05-02,139,37391,97,26,Clothing,76,113,8518.47
1e6708c9,Nitara Kaur,27,Male,Delhi NCR,New Delhi,3734952,High Income,Others,IT Professional,Married,5,55,2024-09-12,436,244160,233,4,Healthcare,99,89,55247.75
e1b2f1cd,Dominic Boase,58,Female,Karnataka,Mangaluru,123812,Low Income,Undergraduate,Business Owner,Married,3,100,2024-06-19,113,45426,102,35,Electronics,59,12,13990.34
df01a053,Maanas Nath,69,Other,Kerala,Thrissur,128695,Low Income,Diploma,Government Employee,Divorced,1,28,2024-03-26,465,447330,46,38,Clothing,117,74,115539.19
47c144bd,Ekapad Ahuja,35,Female,Delhi NCR,New Delhi,1203481,High Income,Diploma,Government Employee,Divorced,7,41,2024-02-09,96,67488,27,31,Clothing,6,43,7961.09
18a42f6a,Ganga Thaman,38,Male,West Bengal,Siliguri,313488,Middle Income,Undergraduate,Homemaker,Married,4,97,2024-01-18,493,316999,175,19,Travel,85,5,116163.03
e13e50bd,Garima Halder,68,Female,Punjab,Patiala,3316645,High Income,Undergraduate,Business Owner,Single,3,22,2024-02-23,148,118844,74,27,Travel,87,26,45323.51
192b2a57,Unni Grewal,34,Other,Rajasthan,Udaipur,3989664,High Income,Others,IT Professional,Single,7,34,2024-04-17,28,5432,350,31,Luxury Goods,4,21,744.7
03cf1420,Ekansh Reddy,19,Male,Delhi NCR,Ghaziabad,2547828,High Income,Undergraduate,Homemaker,Married,5,91,2024-06-23,111,58941,117,28,Clothing,44,68,20700.29
c25efab5,Vedika Pai,40,Other,Uttar Pradesh,Varanasi,1116107,Middle Income,Postgraduate,Student,Divorced,4,41,2024-06-12,31,30628,209,25,Education,27,63,14321.69
ac4ea890,Yug Nori,39,Female,Kerala,Thiruvananthapuram,358836,Middle Income,Diploma,Student,Married,1,40,2024-05-28,140,21420,14,11,Groceries,112,64,3817.97
005d0f02,Waida Dara,70,Other,Karnataka,Mangaluru,280144,Low Income,Undergraduate,Government Employee,Single,7,57,2024-01-23,389,290583,288,21,Clothing,105,51,91929.87
471f35ed,Garima Patla,38,Male,Karnataka,Mysuru,130595,Low Income,Diploma,Business Owner,Single,2,16,2024-11-09,216,75816,106,28,Clothing,78,103,22305.05
df0a92c3,Omkaar Bhatia,36,Female,Punjab,Patiala,1382716,High Income,Postgraduate,Homemaker,Divorced,1,12,2024-10-15,362,99550,5,32,Technology,112,0,38562.69
33eee367,Balvan Tella,31,Female,West Bengal,Kolkata,2606556,High Income,Others,Business Owner,Single,3,71,2024-02-07,231,155925,99,20,Travel,6,118,34999.65
55149934,Patrick Naik,36,Male,Gujarat,Surat,807670,Middle Income,Postgraduate,Homemaker,Single,7,37,2024-04-21,280,205520,304,8,Entertainment,68,91,98632.07
8bf2b4c0,Rachana Padmanabhan,58,Male,Maharashtra,Mumbai,4309379,High Income,Others,Government Employee,Divorced,1,93,2024-03-11,210,167580,263,6,Travel,17,22,32758.35
38fc3436,Vasana Nagarajan,58,Other,Uttar Pradesh,Lucknow,900968,Middle Income,Postgraduate,IT Professional,Married,1,84,2024-07-11,93,69006,31,5,Healthcare,20,113,34362.1
4de9935f,Lopa Sengupta,57,Male,Delhi NCR,Noida,1201663,High Income,Undergraduate,Government Employee,Single,7,42,2024-11-05,237,185571,239,1,Travel,37,62,47035.18
71436ad3,Pallavi Gade,21,Other,Maharashtra,Nagpur,288946,Low Income,Diploma,Business Owner,Married,7,12,2024-10-05,21,20307,67,28,Clothing,66,12,2968.37
d816f0a1,Charita Viswanathan,55,Male,Uttar Pradesh,Kanpur,997935,Middle Income,Others,Government Employee,Married,2,58,2024-03-19,388,319712,193,15,Food & Beverages,79,34,145111.41
f5aa0108,Hemani Keer,27,Female,Uttar Pradesh,Kanpur,969365,Middle Income,Others,IT Professional,Married,6,28,2024-06-11,297,172557,306,33,Entertainment,84,30,61936.93
9f10bc66,Vinaya Sabharwal,64,Female,Karnataka,Mangaluru,4699753,High Income,Undergraduate,Homemaker,Married,3,64,2024-05-17,353,131669,340,49,Technology,92,89,45591.84
aa697610,Ishita Suri,52,Other,Uttar Pradesh,Lucknow,380084,Middle Income,Postgraduate,Student,Single,3,62,2024-06-21,339,258657,107,19,Healthcare,104,7,70481.81
8af9e4f9,Champak Bahri,31,Male,Maharashtra,Mumbai,3365124,High Income,Postgraduate,IT Professional,Divorced,3,21,2024-06-21,411,83433,91,37,Technology,16,80,37057.4
28f2aadc,Karan Vala,42,Female,Rajasthan,Udaipur,353447,Middle Income,Others,Homemaker,Single,2,38,2024-01-28,247,139555,21,41,Entertainment,29,96,61111.1
9568a02f,Rehaan Raju,18,Male,Rajasthan,Jaipur,407636,Middle Income,Diploma,IT Professional,Divorced,6,55,2023-11-18,154,37730,62,18,Food & Beverages,53,64,5677.41
ea4904d8,Pranav Tella,29,Female,Karnataka,Bengaluru,4522519,High Income,Others,Student,Married,4,63,2024-11-13,176,90464,130,19,Education,90,20,23110.72
cbf02b75,Vincent Lalla,36,Other,West Bengal,Durgapur,1616693,High Income,Undergraduate,Business Owner,Divorced,5,12,2024-07-24,64,36288,90,47,Luxury Goods,98,78,6304.0
73746c7b,Zehaan Mukhopadhyay,19,Male,Maharashtra,Pune,199879,Low Income,Undergraduate,IT Professional,Single,1,7,2024-06-19,107,11770,204,3,Technology,107,12,2127.61
94935394,Christopher Agrawal,27,Male,Rajasthan,Udaipur,261772,Low Income,Postgraduate,Student,Single,3,82,2024-02-18,138,29394,181,44,Travel,14,120,4716.19
37a8cb2f,Charvi Kakar,23,Male,Punjab,Amritsar,1122412,Middle Income,Others,Student,Married,8,20,2023-12-29,399,307230,228,13,Luxury Goods,26,28,46164.89
97124291,Tanvi Reddy,54,Other,Kerala,Thiruvananthapuram,1143143,Middle Income,Diploma,IT Professional,Single,5,99,2024-02-05,263,153855,122,48,Electronics,44,8,31440.94
6188becc,Neel Bhatia,20,Male,Uttar Pradesh,Lucknow,1626296,High Income,Diploma,Government Employee,Divorced,3,85,2024-04-15,174,79170,307,16,Food & Beverages,38,34,33088.37
4fd3e5b9,Pooja Gera,18,Female,Rajasthan,Jaipur,898808,Middle Income,Diploma,Homemaker,Married,6,14,2024-01-12,176,73040,91,28,Healthcare,75,70,16574.96
0485d681,Harita Panchal,59,Female,Maharashtra,Nashik,4435160,High Income,Postgraduate,Student,Married,7,28,2024-02-05,177,143370,138,47,Food & Beverages,118,119,32960.09
f77afbb2,Tanveer Rajan,21,Other,West Bengal,Kolkata,695704,Middle Income,Postgraduate,IT Professional,Single,7,14,2023-12-28,450,368550,185,41,Travel,59,21,181873.56
cfb57bea,Aishani Pai,58,Male,Rajasthan,Kota,131537,Low Income,Others,Business Owner,Married,7,57,2024-10-05,477,442179,326,32,Luxury Goods,102,73,209771.93
c3083787,Aarnav Raja,25,Female,West Bengal,Durgapur,165669,Low Income,Diploma,Homemaker,Married,2,90,2024-05-11,101,24745,198,43,Entertainment,61,7,3194.37
9bf346c0,Ekaja Gade,36,Female,Uttar Pradesh,Varanasi,260610,Low Income,Diploma,Homemaker,Divorced,3,69,2024-05-30,48,9360,123,33,Clothing,52,80,4305.39
a77dffc6,Madhav Bhagat,61,Female,Uttar Pradesh,Varanasi,974465,Middle Income,Others,Homemaker,Single,6,13,2024-06-16,19,12749,359,24,Healthcare,48,65,3373.27
23596568,Jeremiah Shukla,53,Other,Delhi NCR,Noida,4809549,High Income,Diploma,Student,Divorced,6,58,2023-12-31,232,144536,233,16,Luxury Goods,94,27,68603.44
43e8a308,Lipika Choudhary,27,Female,Maharashtra,Nashik,253749,Low Income,Undergraduate,IT Professional,Divorced,4,89,2024-02-19,79,59250,318,14,Electronics,9,30,18356.1
c5605db1,Adya Karnik,31,Other,Kerala,Thiruvananthapuram,937782,Middle Income,Undergraduate,Student,Married,2,22,2024-08-26,496,199392,283,19,Entertainment,75,109,80428.44
6a94997b,Triveni Saxena,38,Other,Delhi NCR,Noida,220924,Low Income,Undergraduate,IT Professional,Divorced,5,73,2024-03-21,257,57825,322,19,Luxury Goods,16,95,10242.16
8a71c1d2,Naksh Varughese,57,Female,Kerala,Kozhikode,1075583,Middle Income,Diploma,Government Employee,Married,3,48,2024-05-14,499,305388,319,18,Travel,12,76,38472.81
7848a439,Rachit Balasubramanian,59,Other,Uttar Pradesh,Kanpur,248056,Low Income,Diploma,IT Professional,Divorced,6,82,2024-04-29,362,257382,365,37,Healthcare,93,98,42833.1
59fd3cb4,Krishna Narang,54,Other,Gujarat,Surat,3679943,High Income,Postgraduate,Student,Divorced,6,94,2024-07-26,416,182624,106,7,Education,116,62,31077.83
79cbaf87,Manthan Ratti,25,Male,Kerala,Kozhikode,2589029,High Income,Others,Business Owner,Married,7,74,2024-01-14,245,230790,1,38,Groceries,17,16,41642.38
0af5bb7f,Chandresh Das,47,Other,Maharashtra,Nagpur,290997,Low Income,Diploma,IT Professional,Single,5,65,2023-12-05,420,46200,108,15,Electronics,12,39,15761.54
85592c3f,Zilmil Babu,45,Female,Punjab,Patiala,787984,Middle Income,Others,IT Professional,Married,5,11,2024-05-25,251,33383,151,22,Groceries,51,74,8722.22
d33ec6bd,Christopher Mukherjee,21,Male,Maharashtra,Pune,788190,Middle Income,Diploma,Homemaker,Single,6,83,2024-02-26,286,170456,155,32,Electronics,12,95,27642.33
b07113ba,Megha Kale,46,Male,Rajasthan,Jaipur,195056,Low Income,Postgraduate,Homemaker,Single,6,85,2024-10-31,334,126920,321,31,Groceries,88,91,46392.47
cef9ce33,Ladli Kohli,65,Female,Maharashtra,Pune,851681,Middle Income,Postgraduate,Business Owner,Single,5,64,2024-03-27,157,42390,347,48,Groceries,30,39,13893.75
d77d5488,Gunbir Hari,37,Female,Punjab,Chandigarh,242770,Low Income,Undergraduate,Homemaker,Divorced,6,93,2024-02-25,76,13224,254,18,Technology,1,9,4816.66
2c34d3fd,Ekani Bhatti,39,Female,Delhi NCR,New Delhi,158429,Low Income,Postgraduate,Business Owner,Divorced,8,74,2024-11-15,302,173046,212,14,Food & Beverages,48,105,44904.63
d64dea7c,Devika Dube,61,Male,Delhi NCR,New Delhi,3396995,High Income,Others,Business Owner,Married,1,38,2024-01-12,312,277992,270,5,Education,71,104,117877.31
23613f98,Wishi Luthra,23,Male,Karnataka,Bengaluru,224790,Low Income,Others,Business Owner,Married,1,80,2023-11-28,485,222615,225,17,Education,19,73,64783.28
db182b9f,Balveer Basak,42,Female,Maharashtra,Nashik,3729629,High Income,Diploma,IT Professional,Married,2,23,2024-01-10,435,398895,233,4,Electronics,37,53,160859.63
bf653341,Anjali Sankaran,54,Female,Tamil Nadu,Coimbatore,713931,Middle Income,Diploma,Business Owner,Divorced,6,29,2023-12-01,252,130284,157,12,Groceries,103,51,28618.37
7ef93675,Yoshita Ratta,61,Male,Maharashtra,Nashik,189603,Low Income,Postgraduate,Business Owner,Divorced,4,96,2024-09-10,187,99297,114,41,Technology,34,63,29848.82
3c2588a6,Yash Basak,29,Female,Delhi NCR,Gurugram,178496,Low Income,Diploma,Homemaker,Single,2,47,2024-03-28,311,246623,46,14,Groceries,104,73,115940.34
ae6dafa1,Ucchal Chandra,43,Female,Punjab,Ludhiana,381443,Middle Income,Postgraduate,Business Owner,Single,8,64,2023-12-02,242,84700,233,46,Groceries,97,53,13505.13
74053a0b,Vincent Warrior,66,Female,Gujarat,Surat,4480924,High Income,Postgraduate,IT Professional,Divorced,5,45,2023-12-13,492,464940,43,15,Healthcare,53,23,143515.39
4a6156a4,Yamini Kata,54,Female,Gujarat,Ahmedabad,153766,Low Income,Undergraduate,IT Professional,Single,8,74,2024-01-04,421,395319,254,31,Entertainment,41,40,126606.03
7900a928,Agastya Yadav,66,Other,West Bengal,Siliguri,269264,Low Income,Diploma,IT Professional,Divorced,5,15,2024-05-29,237,130113,197,1,Healthcare,67,119,54431.08
e4e38b17,Maya Pillay,52,Female,Punjab,Amritsar,573762,Middle Income,Undergraduate,Business Owner,Divorced,8,52,2024-04-17,354,172398,1,27,Entertainment,72,49,73706.9
5ca1f1bc,Bakhshi Lanka,47,Male,Uttar Pradesh,Kanpur,153051,Low Income,Others,IT Professional,Single,4,76,2024-02-05,93,41664,218,22,Healthcare,31,74,13835.34
b5376535,Dayamai Mody,39,Other,Kerala,Kozhikode,160675,Low Income,Postgraduate,Homemaker,Married,2,55,2024-08-24,236,84960,242,28,Entertainment,49,60,38803.14
5d32f638,Keya Kala,19,Female,Kerala,Thrissur,4761220,High Income,Postgraduate,Homemaker,Divorced,7,52,2024-06-04,24,9072,113,34,Travel,105,64,3010.32
225fa1e2,Zayan Morar,25,Female,Karnataka,Bengaluru,142424,Low Income,Others,Business Owner,Single,4,31,2024-03-17,362,215028,241,7,Technology,16,21,76540.81
2e5410a0,Nikita Yadav,32,Female,Karnataka,Mangaluru,261970,Low Income,Postgraduate,IT Professional,Married,7,4,2024-08-08,260,104260,111,37,Luxury Goods,107,96,37295.7
dc74fa2c,Lila Borde,63,Male,Maharashtra,Nagpur,1145004,Middle Income,Postgraduate,Business Owner,Divorced,6,42,2024-05-13,172,92192,261,44,Healthcare,71,28,29534.7
6837c7b2,Udyati Sekhon,46,Female,Karnataka,Mysuru,509204,Middle Income,Postgraduate,IT Professional,Single,2,55,2024-08-09,359,292585,320,11,Entertainment,53,6,50668.83
cf35e0a8,Gautami Varghese,47,Other,Rajasthan,Jodhpur,163575,Low Income,Others,Business Owner,Single,8,86,2023-12-17,1,718,110,50,Entertainment,52,0,84.36
61d8142e,Sathvik Krishnan,18,Female,Rajasthan,Udaipur,799265,Middle Income,Undergraduate,Government Employee,Married,3,30,2024-10-31,280,155400,338,38,Electronics,50,113,44059.62
2f5e7812,Vaishnavi Dewan,33,Female,Karnataka,Hubli-Dharwad,3789437,High Income,Undergraduate,IT Professional,Divorced,8,39,2023-12-10,68,55828,135,13,Technology,2,12,8581.27
70b93469,Qarin Mangat,55,Male,Maharashtra,Mumbai,466801,Middle Income,Diploma,Homemaker,Single,2,99,2024-02-12,49,12152,154,17,Luxury Goods,48,53,4987.33
8768ccc1,Urvashi Sanghvi,70,Male,Delhi NCR,Ghaziabad,1112623,Middle Income,Others,Homemaker,Single,5,69,2024-01-19,226,65992,39,9,Clothing,17,9,29821.97
bc78cc3e,Noah Kannan,46,Other,Punjab,Patiala,679758,Middle Income,Diploma,Business Owner,Divorced,6,10,2024-04-24,255,198900,39,30,Food & Beverages,46,60,83055.0
ca3f3a1c,Harsh Kannan,55,Female,Kerala,Kozhikode,184711,Low Income,Others,Homemaker,Single,8,96,2024-09-07,133,39767,170,34,Healthcare,19,111,10506.64
d5dc17f6,Onkar Loyal,20,Other,West Bengal,Durgapur,573277,Middle Income,Diploma,IT Professional,Divorced,8,72,2023-11-27,440,135520,246,2,Clothing,10,20,13726.56
c218dcdc,Udant Palan,21,Male,Tamil Nadu,Trichy,1922059,High Income,Undergraduate,Government Employee,Married,7,66,2024-08-26,79,72601,69,4,Luxury Goods,16,8,14395.07
